country_eng,value_usd,value_baht,quantity,quantity_unit,year,month,hs_code,hs_description,data_type
Iran,88198770.64,2975730757.83,72948.43,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,185101004.16,6087180071.26,187581.4,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,38732861.56,1324120147.9,26731.97,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,116230273.83,4126624580.33,88717.15,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,77483653.69,2581644549.36,64024.28,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,61657905.5,2153626695.36,46309.43,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,99219545.12,3320103519.08,73366.1,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,42171983.83,1389942052.82,36214.88,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,27369943.93,904392538.53,22462.84,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,20601914.74,667390993.07,16585.61,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,15380275.59,559613306.78,11597.2,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,17992914.31,665846021.97,13230.21,KGM,2019,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,659529670.59,22350243357.62,566866.25,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,420494186.58,13181177928.11,337021.52,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,328305086.51,10748201545.56,213057.55,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,256977682.97,8609058021.45,231175.37,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,165951476.6,5325343385.66,131033.57,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,92520466.85,3201373303.56,84394.01,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,175219917.84,5591209041.7,129245.71,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,43720613.35,1382136784.53,36283.23,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,122399298.58,4115427603.25,115912.52,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,108504281.21,3432500595.35,85108.39,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,62130117.65,2059998611.96,50877.97,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,129631406.32,3706900622.25,99659.01,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,41264008.7,1372566696.42,28025.54,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,32428210.89,1023486467.23,26194.34,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,25351092.01,788856937.16,20633.08,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,13512106.18,482215632.48,12666.47,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,23155740.84,738784027.23,16903.8,KGM,2019,3,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,711273720.42,22653171395.72,494290.62,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,320788021.04,10282923843.72,330680.05,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,329816725.73,10967969464.77,189225.48,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,216343786.73,7308706850.86,258519.75,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,158781808.73,5006849087.45,139490.11,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,98709280.05,2799253645.67,85877.23,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,195035835.99,6378756152.91,162889.51,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,46783165.79,1500254777.28,28260.97,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,99030604.43,3231424553.58,115760.97,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,93703592.9,3181644940.19,77906.24,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,67602774.24,2276922537.87,68874.2,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,116800743.49,3785612728.77,91398.44,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,41640999.07,1423089561.31,39387.52,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,30663012.24,1081604570.71,23601.39,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,21005116.27,656843577.73,14736.49,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,13817293.23,448494736.77,13672.27,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,19968138.95,638241579.49,18593.08,KGM,2019,4,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,718339294.12,23214216290.07,630057.99,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,447375952.31,15383535347.02,323660.62,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,280950360.41,9106471685.38,214010.27,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,265739693.07,8681904481.32,218865.48,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,178666892.2,5675212332.55,126810.76,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,96484866.23,3048824491.78,72616.21,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,174728816.38,5616997028.19,168056.23,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,45692828.08,1470709330.62,27543.75,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,147661340.26,4820434002.99,88724.69,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,87841560.17,3102648801.91,67055.1,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,67806929.95,2065095694.19,54188.88,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,129484267.35,4496239615.18,113889.06,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,53341666.15,1785328770.06,34578.47,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,35558616.53,1113627619.12,20924.45,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,27220393.3,835043420.18,22102.51,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,17991702.43,614803701.32,13485.82,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,19511413.91,668573097.75,17957.03,KGM,2019,5,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,656109224.39,21013352869.84,545158.89,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,495194655.32,15656551348.68,335092.9,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,315661918.93,10773540269.54,276137.79,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,257759151.36,8625397817.53,290769.17,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,177929751.54,5876821915.75,134413.87,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,100487511.99,3314892809.73,91566.26,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,228799817.14,7617537741.37,161149.51,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,39083338.54,1240871733.23,38963.44,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,123356512.09,4005271585.88,98144.88,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,109369456.85,3837871229.18,78499.29,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,62434369.41,1987680627.11,55505.7,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,132867402.98,4353720261.48,101804.78,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,57061222.33,1933221244.57,37596.34,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,31385536.3,979437038.51,27567.8,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,23810581.28,850560959.37,20198.91,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,17171366.58,572329975.14,16300.42,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,20427445.98,687496448.16,20140.29,KGM,2019,6,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,623818560.41,20312223439.95,563449.91,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,333790241.83,11563295435.09,370772.26,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,394598067.67,12874517559.2,280175.26,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,316020524.97,11205273043.15,257128.3,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,165922872.95,5297367028.54,130684.07,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,105374620.87,3600032357.63,65136.69,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,220579898.37,7324871209.21,178368.07,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,48054076.03,1542025708.77,36821.31,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,117635261.88,3979239180.83,89443.91,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,89998610.79,3148552795.78,90400.56,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,60806558.21,2008132417.84,52145.82,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,136049789.51,4145676725.8,119312.12,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,48409096.41,1495792438.54,38723.12,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,31716299.94,1033379902.37,28035.53,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,21138447.08,706008633.67,26897.8,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,16852823.55,562733629.58,11576.65,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,20491221.28,643314040.77,12889.62,KGM,2019,7,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,741251586.55,24869545264.57,677482.98,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,476507324.03,15662881873.74,336916.21,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,380790279.95,13309246699.51,329471.81,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,268381342.61,8968307977.28,238402.24,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,167208861.63,5723704005.51,143725.23,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,113328940.45,3683852217.68,99069.88,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,185313455.0,6638987311.29,179046.3,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,40869645.27,1391350619.44,37163.14,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,131214816.36,4148337549.39,103085.59,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,79498880.65,2576919947.13,71406.02,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,76202302.45,2455349548.75,54253.51,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,117278562.43,4109151823.98,111118.12,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,56976693.97,1754117597.13,44196.8,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,33125918.43,1148903769.01,33884.98,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,21790929.21,730969042.4,20462.58,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,15858294.64,525674494.3,9927.77,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,19767935.41,641824920.72,15551.95,KGM,2019,8,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,690642685.97,21875426899.9,559389.64,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,427865833.08,14319196974.83,276188.22,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,250030360.53,8595738565.69,270273.13,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,273807691.45,9510326576.69,266063.05,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,117111750.83,3359507485.78,137457.1,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,103758811.32,3037662054.06,83927.71,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,260855839.17,8276033612.85,181006.33,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,50161035.0,1562829418.0,27458.42,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,101069646.25,3385683521.61,127693.17,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,111923718.79,3789810052.51,87034.09,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,70546544.0,2339422527.73,57820.59,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,123262232.55,4118239491.08,104412.53,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,53080382.88,1644564023.96,34552.03,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,38789945.02,1314090381.71,26968.5,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,23383185.24,742056149.04,17287.67,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,17110511.13,597856663.08,12882.56,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,22267707.22,748342201.89,21382.77,KGM,2019,9,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,546296341.11,16790785464.52,648993.6,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,460374015.02,16672015218.77,326533.65,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,411825525.39,13511568629.91,262362.68,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,322704839.19,10663370888.17,278109.64,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,161551891.81,5330126365.74,131600.59,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,121332135.37,3863200340.37,90835.82,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,239588387.5,8226413914.72,171641.13,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,56371546.88,1928042631.39,34449.87,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,124937190.02,4128467414.16,106545.06,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,105908216.47,3446265054.98,111936.53,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,76225331.08,2564829547.22,44259.24,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,150417737.0,4397412420.17,101162.34,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,53791280.45,1833535640.98,43289.08,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,43239250.93,1371357395.04,27486.53,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,23849321.94,804176034.96,22113.42,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,17017820.29,573467803.45,15745.56,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,22597271.3,729376724.95,16050.78,KGM,2019,10,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,534963958.96,17674948105.97,581329.13,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,449991155.44,15110132514.22,374716.46,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,349433127.62,10795221194.89,284317.49,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,291119970.04,9285626504.78,248831.31,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,191862664.06,6393719312.67,130162.93,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,107235595.96,3683669984.33,92394.12,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,236159886.83,8216291102.47,132019.34,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,50912277.99,1698177523.78,33289.13,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,120696480.24,3849243349.19,81216.63,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,100274526.18,3164827379.96,81189.04,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,65483795.49,2085309171.74,56458.67,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,139701697.41,5108972327.34,114670.72,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,58966103.64,1891019566.93,43636.91,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,36371240.64,1172246190.38,29374.48,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,28576888.2,932561030.48,17643.24,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,18648683.28,609623002.1,13645.59,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,21779056.22,757058536.95,15895.19,KGM,2019,11,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,550893689.46,18521305777.26,509399.89,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,346969493.79,10976571373.21,309356.9,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,349325302.57,11185100784.32,211807.56,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,235483295.61,8333005686.18,179692.35,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,161655878.33,5175434696.44,124731.79,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,100350028.66,3431013534.73,66320.47,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,174943533.87,5972121517.99,141474.39,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,41644671.49,1308704158.46,32865.37,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,109862641.04,3485510780.26,93732.16,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,104612857.39,3330025045.17,52386.0,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,58207992.12,1798956198.51,32321.53,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,122190829.39,4320631562.93,92334.33,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,53108041.65,1777518579.45,38712.33,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,30868855.4,954099544.24,16716.77,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,23231553.66,776735490.36,19760.18,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,13964887.05,491894517.76,13646.53,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,20964480.07,674242025.08,17154.2,KGM,2019,12,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,669281779.25,22599860906.87,491868.73,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,391467809.26,12413442778.37,297728.7,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,299651710.94,9690072990.37,270327.49,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,287983790.47,9374331398.31,230199.6,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,172046806.9,6067113704.02,115697.05,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,94574926.96,2995026963.65,72373.94,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,187166685.99,5823233890.96,147372.91,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,36944805.75,1251652617.98,27299.06,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,128100157.79,4556325542.35,77295.08,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,89474813.42,3054368794.37,64027.91,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,57728891.07,1870045603.32,47867.18,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,104046359.23,3388846926.73,98514.77,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,38809094.08,1210518766.25,38653.51,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
United States of America,26728949.93,834089983.84,27629.8,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Nigeria,17410935.95,566625066.42,19482.95,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Angola,14777862.33,492804836.6,11629.23,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Brazil,17461948.5,537577509.51,17782.57,KGM,2020,1,27,"Mineral Fuels (Oil, Gas, Coal)",import
Saudi Arabia,609632532.64,19423210936.69,502912.66,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
United Arab Emirates,327446687.21,10319059571.0,327454.77,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Kuwait,274128857.33,9060537653.84,258325.51,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Qatar,209463354.3,6745763945.0,247110.74,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Oman,140039766.54,4752615709.07,120316.36,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iran,104719468.07,3585482360.27,56087.46,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Iraq,195948020.57,6697681761.87,143514.91,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Bahrain,39887320.43,1420971820.02,24343.7,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Russian Federation,92378795.59,3012224809.56,75622.37,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Malaysia,104402854.19,3440293204.47,67449.16,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Indonesia,66725232.12,2083985465.09,45010.59,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
Australia,104871386.27,3471903312.69,101951.54,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
India,52226456.53,1672958936.63,38121.1,KGM,2020,2,27,"Mineral Fuels (Oil, Gas, Coal)",import
